client_ID,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,gender,marital_status,education_level,country,state,city,city_latitude,city_longitude,employment_type,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,open_accounts,credit_utilization_ratio,past_delinquencies,dti_group,loan_income_group,income_group,loan_amount_group,risk_segment
CUST_19043,30,69996,RENT,0.0,EDUCATION,B,2000,10.65,0,0.03,N,9,Male,Single,Master,USA,New York,New York City,40.7128,-74.006,Full-time,60,0.0285730613177895,20722.3421115092,0.324623437217972,15,0.873327798185527,0,Medium DTI,<10%,High Income,Small Loan,Medium Risk
CUST_19044,35,30000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,2975,5.99,0,0.1,N,5,Male,Married,High School,UK,England,London,51.5074,-0.1278,Part-time,60,0.0991666666666666,3671.18379204593,0.221539459734864,6,0.707238357273558,1,Medium DTI,<10%,Low Income,Small Loan,Low Risk
CUST_19045,35,70000,RENT,2.0,EDUCATION,C,2000,13.72,0,0.03,N,7,Male,Married,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.0285714285714285,20544.4165021908,0.322063092888439,12,0.51332930115421,0,Medium DTI,<10%,High Income,Small Loan,Medium Risk
CUST_19046,31,30000,MORTGAGE,3.0,PERSONAL,A,9450,8.49,0,0.32,N,8,Male,Married,High School,USA,California,Los Angeles,34.0522,-118.2437,Self-employed,36,0.315,1756.06831298373,0.373535610432791,7,0.830429453630083,1,Medium DTI,30-40%,Low Income,Medium Loan,High Risk
CUST_19047,29,72000,RENT,13.0,DEBTCONSOLIDATION,D,2000,14.59,1,0.03,Y,8,Female,Single,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Full-time,24,0.0277777777777777,16567.4191505518,0.257880821535442,6,0.913587841549014,0,Medium DTI,<10%,High Income,Small Loan,High Risk
CUST_19048,35,80000,RENT,7.0,VENTURE,C,2000,12.99,0,0.03,Y,9,Male,Single,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Self-employed,36,0.025,8889.33222125626,0.136116652765703,15,0.789230358862653,0,Low DTI,<10%,High Income,Small Loan,High Risk
CUST_19049,31,30000,MORTGAGE,5.0,MEDICAL,D,4000,15.62,1,0.13,Y,7,Female,Single,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,24,0.133333333333333,7471.21708461683,0.382373902820561,15,0.588642071165097,1,Medium DTI,10-20%,Low Income,Small Loan,High Risk
CUST_19050,34,80000,RENT,2.0,PERSONAL,B,2000,10.36,0,0.03,N,7,Male,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Self-employed,60,0.025,11040.8141138063,0.163010176422578,13,0.373569298653389,0,Low DTI,<10%,High Income,Small Loan,Low Risk
CUST_19051,29,80004,RENT,12.0,PERSONAL,B,2000,9.76,0,0.02,N,10,Male,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Part-time,36,0.0249987500624968,19953.4244399732,0.274404085295401,5,0.853533657492192,0,Medium DTI,<10%,High Income,Small Loan,Low Risk
CUST_19052,27,85000,RENT,0.0,DEBTCONSOLIDATION,C,2000,14.22,0,0.02,Y,9,Female,Single,High School,USA,New York,New York City,40.7128,-74.006,Full-time,12,0.0235294117647058,8716.8662458357,0.126080779362773,15,0.261859410858932,0,Low DTI,<10%,High Income,Small Loan,High Risk
CUST_19053,31,86000,RENT,0.0,PERSONAL,A,2000,5.99,0,0.02,N,5,Male,Single,Bachelor,UK,England,Manchester,53.4808,-2.2426,Self-employed,60,0.0232558139534883,10036.0435738111,0.139953995044316,8,0.461425434152613,1,Low DTI,<10%,High Income,Small Loan,Low Risk
CUST_19054,29,102400,RENT,2.0,HOMEIMPROVEMENT,B,2000,8.88,0,0.02,N,7,Female,Married,High School,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.01953125,28435.8329323462,0.297224930979943,7,0.341782242038669,0,Medium DTI,<10%,Very High Income,Small Loan,Low Risk
CUST_19055,31,118000,RENT,0.0,PERSONAL,D,2000,16.89,1,0.02,N,8,Male,Married,PhD,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.0169491525423728,27443.4768259167,0.249520990050141,14,0.410542297527863,0,Medium DTI,<10%,Very High Income,Small Loan,High Risk
CUST_19056,34,30000,OWN,0.0,MEDICAL,A,6000,7.29,0,0.2,N,9,Female,Single,Master,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,24,0.2,5459.86145557338,0.381995381852446,7,0.279852056350838,0,Medium DTI,10-20%,Low Income,Medium Loan,Medium Risk
CUST_19057,33,132444,RENT,4.0,EDUCATION,B,2000,11.36,0,0.02,N,9,Female,Divorced,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Self-employed,24,0.0151007218145027,33620.0528036741,0.26894425420309,6,0.850503663892566,0,Medium DTI,<10%,Very High Income,Small Loan,Low Risk
CUST_19058,35,30000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,10000,13.43,1,0.33,N,7,Male,Single,High School,USA,California,Los Angeles,34.0522,-118.2437,Unemployed,12,0.333333333333333,7064.00015729951,0.568800005243317,6,0.185784826286793,0,High DTI,30-40%,Low Income,Medium Loan,High Risk
CUST_19059,31,30000,RENT,1.0,HOMEIMPROVEMENT,B,2050,8.88,1,0.07,N,7,Female,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,36,0.0683333333333333,6801.77400720977,0.295059133573659,14,0.67836071859723,2,Medium DTI,<10%,Low Income,Small Loan,Low Risk
CUST_19060,29,60000,RENT,13.0,PERSONAL,C,2075,15.23,0,0.03,N,7,Female,Single,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,60,0.0345833333333333,15678.1171026328,0.295885285043881,6,0.368951181672332,0,Medium DTI,<10%,Medium Income,Small Loan,Medium Risk
CUST_19061,33,30000,OWN,1.0,VENTURE,C,5000,12.68,0,0.17,Y,10,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Part-time,60,0.166666666666667,2479.42932336858,0.249314310778953,13,0.661111003899241,0,Medium DTI,10-20%,Low Income,Small Loan,High Risk
CUST_19062,30,11292,RENT,4.0,MEDICAL,A,2100,6.76,1,0.19,N,6,Male,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,24,0.185972369819341,3139.21069199642,0.463975442082574,14,0.466280334636066,0,High DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_19063,30,12500,RENT,0.0,PERSONAL,D,2100,12.49,1,0.17,Y,7,Male,Single,Master,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,36,0.168,1338.82704158078,0.275106163326463,14,0.15059353331524,1,Medium DTI,10-20%,Low Income,Small Loan,High Risk
CUST_19064,33,14400,RENT,0.0,VENTURE,D,2100,15.21,1,0.15,Y,10,Female,Married,High School,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.145833333333333,1132.97653131019,0.224512259118763,11,0.691703920314086,0,Medium DTI,10-20%,Low Income,Small Loan,High Risk
CUST_19065,34,21000,RENT,2.0,MEDICAL,A,2100,7.88,0,0.1,N,8,Male,Single,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.1,6259.40564118725,0.398066935294631,15,0.127922032484748,0,Medium DTI,<10%,Low Income,Small Loan,Medium Risk
CUST_19066,29,31632,RENT,2.0,PERSONAL,B,2100,10.99,0,0.07,N,6,Female,Married,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,36,0.0663884673748103,2167.63857289666,0.134915230554396,12,0.129460236060184,0,Low DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_19067,27,33500,RENT,0.0,MEDICAL,B,2100,12.21,0,0.06,N,9,Female,Single,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,24,0.0626865671641791,8421.08220130139,0.314062155262728,6,0.112248142179097,1,Medium DTI,<10%,Medium Income,Small Loan,Medium Risk
CUST_19068,29,30000,MORTGAGE,3.0,VENTURE,A,6000,5.79,0,0.2,N,8,Male,Married,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.2,3747.85950913666,0.324928650304555,5,0.432980497839739,3,Medium DTI,10-20%,Low Income,Medium Loan,Medium Risk
CUST_19069,27,39000,RENT,3.0,DEBTCONSOLIDATION,B,2100,10.99,0,0.05,N,6,Male,Married,Master,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,36,0.0538461538461538,4249.69628399727,0.162812725230699,14,0.788253099696704,0,Low DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_19070,32,51996,RENT,6.0,MEDICAL,C,2100,13.48,0,0.04,Y,7,Male,Divorced,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Part-time,36,0.0403877221324717,10580.314524184,0.243870961692899,3,0.275091242397563,0,Medium DTI,<10%,Medium Income,Small Loan,High Risk
CUST_19071,28,30000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,3000,7.29,0,0.1,N,5,Female,Married,Master,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,60,0.1,5889.62716148679,0.296320905382893,2,0.539059008911666,0,Medium DTI,<10%,Low Income,Small Loan,Low Risk
CUST_19072,33,30000,MORTGAGE,17.0,HOMEIMPROVEMENT,A,10000,5.79,0,0.33,N,6,Male,Married,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.333333333333333,4229.81836583804,0.474327278861268,15,0.54362419726836,0,High DTI,30-40%,Low Income,Medium Loan,High Risk
CUST_19073,28,35000,RENT,6.0,VENTURE,C,2125,15.27,0,0.06,N,6,Female,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Part-time,24,0.0607142857142857,6177.39071724227,0.237211163349779,5,0.818677804705225,0,Medium DTI,<10%,Medium Income,Small Loan,Medium Risk
CUST_19074,28,20000,RENT,0.0,MEDICAL,B,2150,10.37,0,0.11,N,6,Male,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,12,0.1075,2091.87427182643,0.212093713591321,14,0.362226807830871,4,Medium DTI,10-20%,Low Income,Small Loan,Low Risk
CUST_19075,27,24000,RENT,1.0,MEDICAL,C,2150,14.72,0,0.09,N,7,Male,Married,Bachelor,UK,England,London,51.5074,-0.1278,Part-time,60,0.0895833333333333,2716.18299792858,0.202757624913691,3,0.580912692757824,0,Medium DTI,<10%,Low Income,Small Loan,Medium Risk
CUST_19076,34,30000,RENT,3.0,PERSONAL,A,14000,8.9,1,0.47,N,7,Female,Single,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,60,0.466666666666667,2767.87845519556,0.558929281839852,3,0.343377631933627,0,High DTI,>=40%,Low Income,Large Loan,High Risk
CUST_19077,27,30548,RENT,0.0,PERSONAL,A,14000,7.88,1,0.46,N,5,Male,Married,High School,USA,Texas,Dallas,32.7767,-96.797,Part-time,24,0.458295142071494,7699.80565230812,0.71035110816774,10,0.707698574552593,0,Very High DTI,>=40%,Medium Income,Large Loan,High Risk
CUST_19078,30,33200,RENT,4.0,VENTURE,A,14000,7.29,1,0.42,N,10,Male,Divorced,High School,USA,California,Los Angeles,34.0522,-118.2437,Self-employed,24,0.421686746987952,7573.22024568909,0.649795790532804,5,0.107764839455309,0,Very High DTI,>=40%,Medium Income,Large Loan,High Risk
CUST_19079,28,33600,RENT,9.0,EDUCATION,C,14000,13.48,1,0.42,Y,5,Male,Married,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Unemployed,36,0.416666666666667,2123.52506971212,0.479866817550956,11,0.248318591006905,1,High DTI,>=40%,Medium Income,Large Loan,High Risk
CUST_19080,27,35000,RENT,0.0,PERSONAL,C,14000,14.27,1,0.4,Y,8,Male,Single,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.4,5503.13563817927,0.557232446805122,4,0.2596937782205,0,High DTI,30-40%,Medium Income,Large Loan,High Risk
CUST_19081,28,29000,RENT,8.0,HOMEIMPROVEMENT,B,14000,11.99,1,0.48,N,9,Male,Single,Master,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,12,0.482758620689655,8186.47314322118,0.76505079804211,9,0.600163511256054,1,Very High DTI,>=40%,Low Income,Large Loan,High Risk
CUST_19082,34,36000,RENT,5.0,DEBTCONSOLIDATION,A,14000,7.51,1,0.39,N,6,Female,Single,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.388888888888889,6176.27081370829,0.560451967047453,7,0.267796757984622,2,High DTI,30-40%,Medium Income,Large Loan,High Risk
CUST_19083,35,37000,RENT,5.0,DEBTCONSOLIDATION,A,14000,7.88,1,0.38,N,8,Female,Widowed,High School,UK,England,London,51.5074,-0.1278,Full-time,36,0.378378378378378,7159.13004316545,0.571868379545012,12,0.24262692918079,1,High DTI,30-40%,Medium Income,Large Loan,High Risk
CUST_19084,30,40000,RENT,2.0,MEDICAL,C,14000,12.73,1,0.35,N,8,Male,Single,High School,USA,California,Los Angeles,34.0522,-118.2437,Self-employed,60,0.35,9608.09660857923,0.590202415214481,3,0.131777417184643,1,High DTI,30-40%,Medium Income,Large Loan,High Risk
CUST_19085,27,34000,RENT,4.0,MEDICAL,G,14000,19.82,1,0.41,N,10,Male,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Part-time,60,0.411764705882353,2183.06291661014,0.475972438723828,4,0.514507848860162,1,High DTI,>=40%,Medium Income,Large Loan,High Risk
CUST_19086,28,40000,RENT,2.0,PERSONAL,B,14000,11.89,1,0.35,N,5,Female,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.35,3445.62656672662,0.436140664168165,12,0.816658380474309,0,High DTI,30-40%,Medium Income,Large Loan,High Risk
CUST_19087,29,40404,RENT,4.0,VENTURE,A,14000,8.49,1,0.35,N,10,Female,Single,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,60,0.346500346500347,8058.64058960338,0.545951900544584,3,0.874085467677016,0,High DTI,30-40%,Medium Income,Large Loan,High Risk
CUST_19088,28,30000,OWN,1.0,HOMEIMPROVEMENT,C,7500,12.98,0,0.25,N,8,Male,Single,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,36,0.25,4564.20117148194,0.402140039049398,15,0.875297932184491,2,High DTI,20-30%,Low Income,Medium Loan,Medium Risk
CUST_19089,29,14400,RENT,4.0,DEBTCONSOLIDATION,A,2200,5.99,0,0.15,N,10,Female,Married,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,24,0.152777777777778,2808.29297437804,0.347798123220697,8,0.479734411689125,0,Medium DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_19090,29,15000,RENT,4.0,PERSONAL,C,2200,13.48,1,0.15,N,10,Female,Single,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.146666666666667,1274.09379832485,0.231606253221657,1,0.128992225190087,0,Medium DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_19091,34,30000,MORTGAGE,5.0,VENTURE,A,14000,7.51,0,0.47,N,8,Female,Single,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,60,0.466666666666667,4770.10851539174,0.625670283846391,13,0.493002731126647,0,Very High DTI,>=40%,Low Income,Large Loan,High Risk
CUST_19092,29,17004,RENT,8.0,HOMEIMPROVEMENT,A,2200,9.32,1,0.13,N,5,Female,Divorced,Master,USA,California,San Francisco,37.7749,-122.4194,Full-time,24,0.129381322041872,3481.55103658718,0.3341302656191,3,0.334380824595058,1,Medium DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_19093,28,30000,MORTGAGE,4.0,EDUCATION,A,3000,6.76,0,0.1,N,9,Female,Widowed,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Full-time,60,0.1,1899.17366282743,0.163305788760914,8,0.909489926709259,0,Low DTI,<10%,Low Income,Small Loan,Low Risk
CUST_19094,31,30000,RENT,4.0,MEDICAL,A,2200,7.49,0,0.07,N,10,Male,Single,Master,USA,New York,Buffalo,42.8864,-78.8784,Full-time,60,0.0733333333333333,8300.21894403359,0.350007298134453,2,0.13136781542635,2,Medium DTI,<10%,Low Income,Small Loan,Medium Risk
CUST_19095,31,38400,RENT,3.0,EDUCATION,C,2200,13.06,0,0.06,Y,10,Female,Single,Master,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.0572916666666666,8680.57103674858,0.283348204081994,3,0.312817853572506,2,Medium DTI,<10%,Medium Income,Small Loan,High Risk
CUST_19096,35,40000,RENT,2.0,MEDICAL,B,2200,10.99,0,0.06,N,10,Male,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.055,5005.57814297275,0.180139453574319,6,0.142008011576725,3,Low DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_19097,31,42000,RENT,2.0,DEBTCONSOLIDATION,A,2200,9.63,0,0.05,N,8,Female,Married,High School,UK,England,London,51.5074,-0.1278,Unemployed,36,0.0523809523809523,7341.65631545412,0.227182293225098,14,0.0590009107741682,0,Medium DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_19098,27,39500,RENT,0.0,MEDICAL,D,2200,15.31,1,0.06,Y,8,Female,Single,High School,UK,England,London,51.5074,-0.1278,Full-time,60,0.0556962025316455,4900.35159005623,0.17975573645712,15,0.510081197454209,1,Low DTI,<10%,Medium Income,Small Loan,High Risk
CUST_19099,32,44004,RENT,5.0,MEDICAL,D,2200,15.65,1,0.05,N,5,Female,Married,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.0499954549586401,11435.9138849102,0.309878962933147,3,0.541773199035339,0,Medium DTI,<10%,Medium Income,Small Loan,High Risk
CUST_19100,30,52416,RENT,13.0,MEDICAL,B,2200,10.99,0,0.04,N,8,Female,Single,Master,UK,England,London,51.5074,-0.1278,Full-time,12,0.0419719169719169,14465.6991570556,0.31795060968131,7,0.750359236057823,0,Medium DTI,<10%,Medium Income,Small Loan,Medium Risk
CUST_19101,27,70000,RENT,8.0,HOMEIMPROVEMENT,B,2200,10.74,0,0.03,N,8,Female,Divorced,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Self-employed,36,0.0314285714285714,8898.5083532643,0.158550119332347,14,0.114329704239516,0,Low DTI,<10%,High Income,Small Loan,Low Risk
CUST_19102,30,30000,OWN,14.0,PERSONAL,A,5000,7.14,0,0.17,N,7,Female,Divorced,Master,UK,England,Manchester,53.4808,-2.2426,Part-time,36,0.166666666666667,1968.32467847424,0.232277489282475,12,0.816225668506705,0,Medium DTI,10-20%,Low Income,Small Loan,Low Risk
CUST_19103,28,80000,RENT,5.0,DEBTCONSOLIDATION,B,2200,9.99,0,0.03,N,6,Female,Married,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,60,0.0275,19315.9328034549,0.268949160043186,8,0.895524178111416,0,Medium DTI,<10%,High Income,Small Loan,Low Risk
CUST_19104,28,30000,MORTGAGE,3.0,MEDICAL,C,6000,13.98,0,0.2,Y,8,Male,Married,High School,USA,Texas,Dallas,32.7767,-96.797,Self-employed,24,0.2,8536.77243959082,0.484559081319694,6,0.658951430530639,2,High DTI,10-20%,Low Income,Medium Loan,High Risk
CUST_19105,34,120000,RENT,0.0,DEBTCONSOLIDATION,A,2200,7.51,0,0.02,N,5,Male,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,60,0.0183333333333333,16487.4080117829,0.155728400098191,13,0.238659970420891,0,Low DTI,<10%,Very High Income,Small Loan,Low Risk
CUST_19106,27,15600,RENT,1.0,HOMEIMPROVEMENT,D,2250,18.25,1,0.14,N,6,Male,Divorced,Master,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.144230769230769,2669.32453014565,0.315341316034978,9,0.429083447314882,0,Medium DTI,10-20%,Low Income,Small Loan,High Risk
CUST_19107,29,30000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,5000,7.51,0,0.17,N,8,Female,Married,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Self-employed,12,0.166666666666667,3767.35957014949,0.292245319004983,9,0.133541017923893,2,Medium DTI,10-20%,Low Income,Small Loan,Low Risk
CUST_19108,28,18000,RENT,0.0,MEDICAL,A,2250,8.49,0,0.13,N,9,Male,Single,High School,USA,Texas,Houston,29.7604,-95.3698,Self-employed,24,0.125,4365.07627685168,0.367504237602871,3,0.799578805347248,1,Medium DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_19109,30,42000,RENT,0.0,VENTURE,B,2250,8.88,0,0.05,N,8,Female,Married,High School,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.0535714285714285,9394.86737711284,0.277258747074115,5,0.562991061997361,0,Medium DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_19110,27,48000,RENT,5.0,DEBTCONSOLIDATION,B,2250,10.99,0,0.05,N,7,Female,Single,High School,Canada,BC,Vancouver,49.2827,-123.1207,Self-employed,24,0.046875,3081.5942162291,0.111074879504773,14,0.841630808382098,0,Low DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_19111,28,42000,RENT,7.0,MEDICAL,A,2250,6.99,1,0.05,N,8,Female,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,24,0.0535714285714285,10858.4236258414,0.312105324424795,9,0.665341994937998,0,Medium DTI,<10%,Medium Income,Small Loan,Medium Risk
CUST_19112,33,30000,MORTGAGE,8.0,VENTURE,A,12000,7.14,0,0.4,N,5,Male,Married,High School,UK,Wales,Cardiff,51.4816,-3.1791,Self-employed,12,0.4,2754.62681863377,0.491820893954459,7,0.05401211052018,0,High DTI,30-40%,Low Income,Large Loan,High Risk
CUST_19113,28,37152,RENT,12.0,EDUCATION,D,2300,13.17,0,0.06,N,7,Female,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Self-employed,24,0.0619078380706287,9532.87073815647,0.318498889377597,5,0.863749556078649,1,Medium DTI,<10%,Medium Income,Small Loan,High Risk
CUST_19114,30,39000,RENT,1.0,MEDICAL,A,2300,8.59,0,0.06,N,8,Male,Married,Bachelor,UK,England,Manchester,53.4808,-2.2426,Unemployed,36,0.0589743589743589,7163.72366339477,0.242659581112686,12,0.200962924245205,1,Medium DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_19115,29,62000,RENT,4.0,DEBTCONSOLIDATION,C,2300,13.43,1,0.04,Y,6,Female,Single,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.0370967741935483,17479.4460948615,0.319023324110668,8,0.302279542471133,0,Medium DTI,<10%,High Income,Small Loan,High Risk
CUST_19116,32,60000,RENT,3.0,MEDICAL,B,2375,11.83,0,0.04,N,7,Male,Single,Master,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,60,0.0395833333333333,5917.56291078638,0.13820938184644,15,0.596568322000546,1,Low DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_19117,35,71004,RENT,0.0,VENTURE,B,2375,9.25,0,0.03,N,9,Male,Single,Master,USA,California,Los Angeles,34.0522,-118.2437,Full-time,60,0.0334488197848008,15060.0480926061,0.245550223826913,8,0.207340148012061,0,Medium DTI,<10%,High Income,Small Loan,Low Risk
CUST_19118,34,30000,MORTGAGE,6.0,MEDICAL,B,4650,10.99,0,0.15,N,8,Female,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,24,0.155,6711.39616755674,0.378713205585225,12,0.90834659472117,0,Medium DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_19119,31,12000,RENT,2.0,EDUCATION,B,2400,11.71,1,0.2,N,10,Female,Divorced,Master,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,36,0.2,2233.80442834714,0.386150369028929,14,0.453620513045872,1,Medium DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_19120,28,12000,RENT,0.0,PERSONAL,C,2400,12.68,1,0.2,Y,8,Female,Widowed,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Full-time,60,0.2,1729.63240074501,0.344136033395417,10,0.067398403461646,0,Medium DTI,10-20%,Low Income,Small Loan,High Risk
CUST_19121,31,12252,RENT,15.0,PERSONAL,C,2400,13.48,1,0.2,Y,10,Female,Single,Master,Canada,BC,Victoria,48.4284,-123.3656,Part-time,60,0.19588638589618,3437.27983820812,0.476434854571345,2,0.173058300999996,1,High DTI,10-20%,Low Income,Small Loan,High Risk
CUST_19122,27,18000,RENT,2.0,MEDICAL,B,2400,10.65,0,0.13,N,6,Female,Single,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,24,0.133333333333333,4948.1494089659,0.408230522720328,11,0.505407610180847,0,High DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_19123,30,18000,RENT,4.0,EDUCATION,B,2400,11.49,0,0.13,N,10,Female,Married,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,12,0.133333333333333,4842.51500315181,0.402361944619545,2,0.135266285451537,0,High DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_19124,34,18000,RENT,4.0,MEDICAL,C,2400,14.79,0,0.13,N,10,Male,Single,High School,USA,New York,New York City,40.7128,-74.006,Part-time,24,0.133333333333333,2203.69206299274,0.255760670166264,3,0.530465705538194,0,Medium DTI,10-20%,Low Income,Small Loan,Medium Risk
